,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
36098,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2785-430-CM24,SDA 3301 CAMIONETA DOBLE CABINA BENCINA PARA DIRECCIÓN DE TRANSITO,2024-05-17,Aceptada,No,,(2043252) CAMIONETA MAXUS T60 DX 4X2 MT 2024 REGIÓN VIII,2043252,CAMIONETA MAXUS T60 DX 4X2 MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,MAXUS,T60 DX 4X2 MT 2024,13940700,1,13940700,CLP,13940700,0,0,13940700,2648733,16589433,69.264.800-5,MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,"LOS ACACIOS  43, VILLA SAN PEDRO",San Pedro de La Paz,Bío-Bío,I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"CAMIONETA DOBLE CABINA BENCINA PARA DIRECCIÓN DE TRANSITO, COLOR GRIS PLATA, INCLUYE DOCUMENTACIÓN. MARCA MAXUS MODELO T60 4X2 DX MT 2024",30 dias contra la recepcion conforme de la factura,3774,100704,62896,61164
37798,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,980313-78-CM24,Compra de Vehículos Sedán para Municipalidad-Orden de Compra: 980313-78-CM24,2024-05-16,Aceptada,No,,(2044680) SEDÁN NISSAN VERSA SENSE MT 2024 REGIÓN VIII,2044680,SEDÁN NISSAN VERSA SENSE MT 2024 REGIÓN VIII,Automóviles,SEDÁN,NISSAN,VERSA SENSE MT 2024,11941691,2,23883382,CLP,23883382,0,0,23883382,"4537842,58","28421224,58",69.250.900-5,UNIDAD DE COMPRAS,I MUNICIPALIDAD DE ANTUCO,Calixto Padilla N° 155,Antuco,Bío-Bío,I MUNICIPALIDAD DE ANTUCO,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 980313-78-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,980313,119484,26569,26778
38764,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3683-51-CM24,Orden de Compra: 3683-51-CM24,2024-05-27,Recepcion Conforme,No,,(2044950) SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN VI,2044950,SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN VI,Automóviles,SEDÁN,HYUNDAI ,ACCENT BN7I 1.5 PLUS 2024,11558571,2,23117142,CLP,23117142,0,0,23117142,"4392256,98","27509398,98",69.080.800-5,Administracion y Finanzas,I MUNICIPALIDAD DE LAS CABRAS,"José Miguel Carrera 355, Las Cabras, VI Región ",Las Cabras,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Las Cabras,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 3683-51-CM24 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 dias contra la recepcion conforme de la factura,4603,116296,32636,32413
39151,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,5153-1063-CM24,Orden de Compra: JSR- CAMIONETA / OCI 181358 ,2024-05-16,Aceptada,No,,(2045764) SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,2045764,SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,Automóviles,SUV,NISSAN,KICKS ADVANCE MT 2024,14412514,1,14412514,CLP,14412514,0,0,14412514,"2738377,66","17150891,66",60.910.000-1,Hospital Clínico Univ. de Chile-Insumos Generales,UNIVERSIDAD DE CHILE,Avenida Santos Dumont N° 999				,Independencia,Metropolitana,Universidad de Chile,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Razón Social: Universidad de Chile
Giro: Actividad de Hospitales y Clínicas Publicas
Rut: 60.910.000-1
Dirección: Dr Carlos Lorca Tobar N° 99, Independencia, Santiago
Correo envió de Factura: dte.cl@einvoicing.signature-cloud.com Y/O invoicing_chile@recep",30 dias contra la recepcion conforme de la factura,6066,7251,32639,32414
39170,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,450-213-CM24,"Camionetas, Adquisición generada por la Gran Compra: 71674",2024-05-16,Aceptada,Si,71674.0,(2043083) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN X 2043083,2043083,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN X,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,26163823,3,78491469,CLP,78491469,0,0,78491469,"14913379,11","93404848,11",69.210.300-9,Administración y Finanzas,I MUNICIPALIDAD DE RIO NEGRO,Vicuña Mackenna N°277,Río Negro,Los Lagos,I MUNICIPALIDAD DE RIO NEGRO,Municipalidades,76.296.863-0,AUTOMOTRIZ PORTILLO SUR LTDA,AUTOMOTRIZ PORTILLO SUR LTDA,Concepción,Región del Biobío ,"Camionetas, Adquisición generada por la Gran Compra: 71674",30 dias contra la recepcion conforme de la factura,1446,7367,816596,1413271
39748,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2013-699-CM24,ADQUISICION DE 2 CAMIONETAS PARA USOS INSTITUCIONALES,2024-05-23,Aceptada,No,,(2041407) CAMIONETA TOYOTA HILUX SR 2.4 4X4 MT 2024 REGIÓN I,2041407,CAMIONETA TOYOTA HILUX SR 2.4 4X4 MT 2024 REGIÓN I,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.4 4X4 MT 2024,29138487,1,29138487,CLP,53097143,0,766000,53863143,"10233997,17","64097140,17",70.777.500-9,UNIVERSIDAD ARTURO PRAT SEDE IQUIQUE,UNIVERSIDAD ARTURO PRAT,Av. Arturo Prat 2120,Iquique,Tarapacá,UNIVERSIDAD ARTURO PRAT SEDE IQUIQUE,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"SE REQUIERE LA COMPRA DE 2 CAMIONETAS PARA USO INSTITUCIONAL.

REQ.47604
ICON: 109091",30 dias contra la recepcion conforme de la factura,3008,7254,26569,26778
39749,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2013-699-CM24,ADQUISICION DE 2 CAMIONETAS PARA USOS INSTITUCIONALES,2024-05-23,Aceptada,No,,(2041356) CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN I,2041356,CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN I,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X2 MT 2024,23958656,1,23958656,CLP,53097143,0,766000,53863143,"10233997,17","64097140,17",70.777.500-9,UNIVERSIDAD ARTURO PRAT SEDE IQUIQUE,UNIVERSIDAD ARTURO PRAT,Av. Arturo Prat 2120,Iquique,Tarapacá,UNIVERSIDAD ARTURO PRAT SEDE IQUIQUE,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"SE REQUIERE LA COMPRA DE 2 CAMIONETAS PARA USO INSTITUCIONAL.

REQ.47604
ICON: 109091",30 dias contra la recepcion conforme de la factura,3008,7254,26569,26778
40434,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3756-181-CM24,ADQUISICIÓN DE 2 CAMIONETAS PARA DIRECCIÓN DE SEGURIDAD PÚBLICA,2024-05-16,Recepcion Conforme,No,,(2043081) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN VII,2043081,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN VII,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,26819159,2,53638318,CLP,53638318,0,0,53638318,"10191280,42","63829598,42",69.110.600-4,I MUNICIPALIDAD DE PELARCO,I MUNICIPALIDAD DE PELARCO,"Catedral 50,  Pelarco",Pelarco,Maule,I MUNICIPALIDAD DE PELARCO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"Orden de Compra codigo: 3756-181-CM24 dirigida a KOVACS SPA, POR LA ADQUISICIÓN DE 2 CAMIONETAS TOYOTA HILUX DOBLE CABINA DX 2.4 4X4 MT 2024 COLOR PLATA. ADQUISICIÓN CONSIDERA INSCRIPCIÓN DE AMBAS CAMIONETAS Y HOMOLOGACIÓN, CON DESPACHO A DOMICILIO.",30 dias contra la recepcion conforme de la factura,4676,116729,23711,24161
40454,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1145-67-CM24,VEHICULO TIPO CAMIONETA,2024-05-17,Recepcion Conforme,No,,(2048501) CAMIONETA GREAT WALL POER 4X2 ELITE PANT 2024 REGIÓN RM,2048501,CAMIONETA GREAT WALL POER 4X2 ELITE PANT 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,POER 4X2 ELITE PANT 2024,17010800,1,17010800,CLP,17010800,0,0,17010800,3232052,20242852,61.104.000-8,UNIDAD DE COMPRA ADQUISICIONES NACIONALES,DIRECCION GENERAL DE AERONAUTICA CIVIL,Av. Miguel Claro 1314,Pudahuel,Metropolitana,Dirección General de Aeronáutica Civil,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Esta institución retiene por todas las compras un impuesto del 2% del total facturado (Art.37 dela ley16.752). ,30 dias contra la recepcion conforme de la factura,2141,7202,976986,184380
40471,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1145-68-CM24,VEHICULO TIPO CAMIONETA,2024-05-17,Recepcion Conforme,No,,(2043197) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN RM,2043197,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN RM,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,21925210,1,21925210,CLP,21925210,0,0,21925210,"4165789,9","26090999,9",61.104.000-8,UNIDAD DE COMPRA ADQUISICIONES NACIONALES,DIRECCION GENERAL DE AERONAUTICA CIVIL,Av. Miguel Claro 1314,,Metropolitana,Dirección General de Aeronáutica Civil,"Gob. Central, Universidades",79.567.420-9,KIA CHILE SPA,KIA CHILE SPA,,,"Esta institución retiene por todas las compras un impuesto del 2% del total facturado (Art.37 dela ley16.752). 
",30 dias contra la recepcion conforme de la factura,2141,7202,502972,1011361
40547,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1087-103-CM24,Orden de Compra: 1087-103-CM24,2024-05-23,Aceptada,No,,(2041404) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN XV,2041404,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN XV,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26819160,1,26819160,CLP,26819160,0,0,26819160,0,26819160,61.313.000-4,XV Región - Oficina Regional Arica y Parinacota,CORP NACIONAL FORESTAL,Vicuña Mackenna 820,Arica,Arica y Parinacota,Corporación Nacional Forestal - CONAF,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Facturar a razón Social: Gobierno Regional de Arica y Parinacota,
RUT 61.978.890-7
Nombre del proyecto: FNDR ADQ. VEHICULO Y EQUIPAMIENTO PREV. Y GESTION INC. FORESTAL
COD. BIP 40051104
Domicilio: Avda. General Velásquez N° 1775, Arica.
Forma de Pago Créd",30 dias contra la recepcion conforme de la factura,2083,6924,26569,26778
41986,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3827-267-CM24,Orden de Compra: 3827-267-CM24,2024-05-17,Recepcion Conforme,No,,(2041293) CAMIONETA PEUGEOT LANDTREK ACTIVE BLUEHDI 180 4X2 MT 2024 REGIÓN RM,2041293,CAMIONETA PEUGEOT LANDTREK ACTIVE BLUEHDI 180 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,PEUGEOT ,LANDTREK ACTIVE BLUEHDI 180 4X2 MT 2024,23391000,1,23391000,CLP,23391000,0,0,23391000,4444290,27835290,69.261.400-3,Direccion De Salud,I MUNICIPALIDAD DE PADRE HURTADO,Despacho Único: Camino San Alberto Hurtado 3295 ,Padre Hurtado,Metropolitana,I MUNICIPALIDAD DE PADRE HURTADO,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"Orden de Compra codigo: 3827-267-CM24 dirigida a BRUNO FRITSCH S.A.

Coordinar entrega con el Sr. Alex García Leiva al fono 22 430 6124.  Correo electrónico agarcia@saludmph.cl",30 dias contra la recepcion conforme de la factura,4747,117406,24507,24823
43296,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2026-485-CM24,Orden de Compra: 2026-485-CM24,2024-05-22,Aceptada,No,,(2050983) MINIBUS CITROEN SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024 REGIÓN RM,2050983,MINIBUS CITROEN SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024 REGIÓN RM,Minibuses,MINIBUS,CITROEN,SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024,24170700,1,24170700,CLP,24170700,0,0,24170700,4592433,28763133,61.606.600-5,Servicio de Salud Viña del Mar - Quillota,SERVICIO SALUD VINA DEL MAR QUILLOTA,Limache 1307 esq. Peñablanca,Viña del Mar,Valparaíso,SERVICIO SALUD VINA DEL MAR QUILLOTA,Salud,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2026-485-CM24 dirigida a MARITANO Y EBENSPERGER LTDA
Referente Luis Caneo Jefe Movilización
UDM DIRECCION
ITEM 29.03.001.001",30 dias contra la recepcion conforme de la factura,3021,7153,62896,61164
43784,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,605-225-CM24,Orden de Compra: 605-225-CM24 fbc,2024-05-22,Aceptada,No,,(2047295) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN V,2047295,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN V,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 MT PLUS  2024,17576218,1,17576218,CLP,17576218,0,0,17576218,"3339481,42","20915699,42",61.006.000-5,Consejo de Defensa del Estado,Consejo de Defensa del Estado,"Agustinas 1225, piso 4.",Santiago,Metropolitana,Consejo de Defensa del Estado,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 605-225-CM24 dirigida a AUTOMOTORES GILDEMEISTER SPA. IP: 29.03; SIAG:503.,30 dias contra la recepcion conforme de la factura,1601,6933,32636,32413
43811,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,5490-42-CM24,Orden de Compra: 5490-42-CM24,2024-05-18,Recepcion Conforme,No,,(2044795) SEDÁN NISSAN SENTRA ADVANCE CVT 2024 REGIÓN RM,2044795,SEDÁN NISSAN SENTRA ADVANCE CVT 2024 REGIÓN RM,Automóviles,SEDÁN,NISSAN,SENTRA ADVANCE CVT 2024,17290000,1,17290000,CLP,17290000,0,0,17290000,3285100,20575100,60.910.000-1,Fac de Gobierno Dirección de Administ  y Finanzas,UNIVERSIDAD DE CHILE,"Santa Lucía 240, 2º piso",,Metropolitana,Universidad de Chile,"Gob. Central, Universidades",80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 5490-42-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,6403,7251,23711,24161
45949,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3940-23-CM24,Orden de Compra: 3940-23-CM24,2024-05-30,Aceptada,No,,(2043201) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VIII,2043201,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,22168824,1,22168824,CLP,22168824,0,170000,22338824,"4244376,56","26583200,56",69.160.300-8,Secplan,I MUNICIPALIDAD DE LEBU,Andres Bello 233,Lebu,Bío-Bío,I MUNICIPALIDAD DE LEBU,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Orden de Compra codigo: 3940-23-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.
Adquisición Camioneta para DAEM, Lebu, Código BIP 40058475-0",,4860,118096,32639,32414
46316,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1067526-144-CM24,Orden de Compra: 1067526-144-CM24,2024-05-29,Recepcion Conforme,No,,(2041790) CAMIONETA RAM 700 SLT DC 1.3L MT 2024 REGIÓN VIII,2041790,CAMIONETA RAM 700 SLT DC 1.3L MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,RAM,700 SLT DC 1.3L MT 2024,12730900,1,12730900,CLP,25723253,0,0,25723253,"4887418,07","30610671,07",69.150.400-K,DIRECCIÓN GESTION ADMINISTRATIVA,I MUNICIPALIDAD DE CONCEPCION,O' Higgins Nº 525 ,Concepción,Ñuble,I MUNICIPALIDAD DE CONCEPCION,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1067526-144-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,1067526,87382,32639,32414
46317,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1067526-144-CM24,Orden de Compra: 1067526-144-CM24,2024-05-29,Recepcion Conforme,No,,(2046108) SUV KIA  SONET EX 1.5L IVT ACC PLUS 2024 REGIÓN VIII,2046108,SUV KIA  SONET EX 1.5L IVT ACC PLUS 2024 REGIÓN VIII,Automóviles,SUV,KIA,SONET EX 1.5L IVT ACC PLUS 2024,12992353,1,12992353,CLP,25723253,0,0,25723253,"4887418,07","30610671,07",69.150.400-K,DIRECCIÓN GESTION ADMINISTRATIVA,I MUNICIPALIDAD DE CONCEPCION,O' Higgins Nº 525 ,Concepción,Ñuble,I MUNICIPALIDAD DE CONCEPCION,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1067526-144-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,1067526,87382,32639,32414
48853,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2827-605-CM24,ADQUISICION DE VEHICULO PARA ALCALDIA,2024-05-22,Recepcion Conforme,No,,(2056649) SUV TOYOTA RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024 REGIÓN VII,2056649,SUV TOYOTA RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024 REGIÓN VII,Automóviles,SUV,TOYOTA,RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024,31500000,1,31500000,CLP,31500000,0,0,31500000,5985000,37485000,69.120.100-7,MUNICIPAL,I MUNICIPALIDAD DE CONSTITUCION,BODEGA MUNICIPAL: AV. SANTA MARIA S/N AL LLEGAR AV.MAC-IVER,Constitución,Maule,ILUSTRE MUNICIPALIDAD DE CONSTITUCION,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 2827-605-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,3813,102316,23711,24161
49015,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4295-16-CM24,Orden de Compra: 4295-16-CM24,2024-05-22,Aceptada,No,,(2042483) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN RM,2042483,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19828900,2,39657800,CLP,39657800,0,0,39657800,7534982,47192782,69.040.100-2,SECRETARIA COMUNAL DE PLANIFICACION,I MUNICIPALIDAD DE LA SERENA,LOS CARRERA  301 - 2º PISO DEPTO.ADQUISICIONES,La Serena,Coquimbo,ILUSTRE MUNICIPALIDAD DE LA SERENA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 4295-16-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,5213,87976,32639,32414
49404,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2412-452-CM24,Orden de Compra: 2412-452-CM24,2024-05-23,Recepcion Conforme,No,,(2048637) CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,2048637,CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,WINGLE 7 4X2 ELITE 2024,12410800,1,12410800,CLP,12410800,0,0,12410800,2358052,14768852,69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I. MUNICIPALIDAD DE LO PRADO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"LA FACTURA DEBE INDICAR DATOS PARA TRANSFERENCIA ELECTRÓNICA
ORDEN DE COMPRA N°452 DIMAO/DEPTO. GESTIÓN DEL RIESGO DEL DESASTRE Y OPERACIONES S.P. 519
PLAZO ENTREGA PROBABLE 18/06/2024
*Camioneta color PLATA
*Retiro en tienda.",30 dias contra la recepcion conforme de la factura,3404,87373,976986,184380
50322,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2412-456-CM24,Orden de Compra: 2412-456-CM24,2024-05-23,Recepcion Conforme,No,,(2048637) CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,2048637,CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,WINGLE 7 4X2 ELITE 2024,12410800,1,12410800,CLP,12410800,0,0,12410800,2358052,14768852,69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I. MUNICIPALIDAD DE LO PRADO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"LA FACTURA DEBE INDICAR DATOS PARA TRANSFERENCIA ELECTRÓNICA

ORDEN DE COMPRA N°456  SEGURIDAD PUBLICA MUNICIPAL - SP ADQ. N° 523 - 
PROG. SISTEMA NACIONAL DE SEGURIDAD MUNICIPAL 2023-PROY. IPSI 0023/SPD, PROYECTO : CENTRO SEGURO PARA UN BUEN VIVIR
CTA 11",30 dias contra la recepcion conforme de la factura,3404,87373,976986,184380
54475,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2436-671-CM24,"Adquisicion de minibus, marca hyundai staria us4 mb 2.2 crdi 4wd 9p luxury año 2024, necesario para Dideco",2024-05-23,Aceptada,No,,(2044356) MINIBUS HYUNDAI STARIA MB 2.2 CRDI 4WD 9P LUXURY 2024 REGIÓN VII,2044356,MINIBUS HYUNDAI STARIA MB 2.2 CRDI 4WD 9P LUXURY 2024 REGIÓN VII,Minibuses,MINIBUS,HYUNDAI ,STARIA MB 2.2 CRDI 4WD 9P LUXURY 2024,38399700,1,38399700,CLP,38399700,0,0,38399700,7295943,45695643,69.100.100-8,IMUNI_CURICOADQUISICIONES,I MUNICIPALIDAD DE CURICO,Estado  279,,Maule,I.Municipalidad de Curicó,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Dpto. de transporte requiere Adquisición de minibus, marca hyundai staria us4 mb 2.2 crdi 4wd 9p luxury año 2024, necesario para Dideco spn°325336, Acuerdo consejo N°102, Decreto Exento N°2516.- ",30 dias contra la recepcion conforme de la factura,3428,87838,32636,32413
54936,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,5240-142-CM24,Adquisicion Vehiculo Direccion de Compras Publicas,2024-05-24,Recepcion Conforme,No,,(2044574) SEDÁN MG 5 1.5L CVT DLX 2024 REGIÓN RM,2044574,SEDÁN MG 5 1.5L CVT DLX 2024 REGIÓN RM,Automóviles,SEDÁN,MG,5 1.5L CVT DLX 2024,10807562,2,21615124,CLP,21615124,0,0,21615124,0,21615124,61.938.500-4,Direccion de Compras Publicas de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,Avda. Manuel Montt 2632,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 5240-142-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,6153,113812,32639,32414
56536,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3932-433-CM24,Orden de Compra: 3932-433-CM24,2024-05-28,Enviada a Proveedor,No,,(2041193) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN VI,2041193,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN VI,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X4 MT 2024,29339843,1,29339843,CLP,29339843,0,0,29339843,"5574570,17","34914413,17",69.090.200-1,Salud Municipal,I MUNICIPALIDAD DE PLACILLA,Almirante Latorre N° 2229,Placilla,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE PLACILLA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3932-433-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,4852,118087,26569,26778
