,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
40066,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),634-860-CM22,Exp. 814// Vehículos Gendarmería,2022-08-25,Recepción Conforme,No,,(1873553) SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA CENTRO 2022,1873553,SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA CENTRO 2022,Automóviles,SUV,HYUNDAI ,VENUE QX 1.6 MT PLUS,12472773.0,3.0,37418319.0,CLP,37418319.0,0.0,0.0,37418319.0,7109480.61,44527799.61,61.004.000-4,Dirección Nacional,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Rosas N°1274, Santiago (Unidad de Fiscalía)",Santiago Centro,Metropolitana,Gendarmería de Chile,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"RMG//

Coordinar entrega y/o retiro con el Sr. Sebastián González P., al correo sebastian.gonzalez@gendarmeria.cl

Datos de facturación según formulario adjunto",30 días contra la recepción conforme de la factura,1630.0,6925.0,32636,32413
40943,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),634-864-CM22,EXP. Nº808/2022.  ADQ. 1 VEHICULO PARA C.E.T. METROPOLITANO,2022-08-22,Aceptada,No,,(1848027) CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,1848027,CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS DOBLE CABINA 4X2 DIESEL,14219950.0,1.0,14219950.0,CLP,14219950.0,0.0,0.0,14219950.0,2701790.5,16921740.5,61.004.000-4,Dirección Nacional,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Rosas N°1274, Santiago (Unidad de Fiscalía)",San Joaquín,Metropolitana,Gendarmería de Chile,"Gob. Central, Universidades",96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,"Facturar CET Metropolitano/ RUT 61.004.036-5
Blas cañas 425 stgo /entregar Sebastián González/ 22835158 /sebastisn.gonzalez@gendarmeria.cl",30 días contra la recepción conforme de la factura,1630.0,6925.0,27324,27411
41109,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),634-865-CM22,EXP. Nº808/2022.  ADQ. 1 CAMIONETA PARA C.E.T. PUERTO AYSEN,2022-08-22,Recepción Conforme,No,,(1848027) CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,1848027,CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS DOBLE CABINA 4X2 DIESEL,14219950.0,1.0,14219950.0,CLP,14219950.0,0.0,0.0,14219950.0,2701790.5,16921740.5,61.004.000-4,Dirección Nacional,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Rosas N°1274, Santiago (Unidad de Fiscalía)",San Joaquín,Metropolitana,Gendarmería de Chile,"Gob. Central, Universidades",96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,"FACTURAR CET PUERTO AYSEN/ RUT 61.959.200-K
Km 10 Ruta 240 CH P. Aysén /entregar Sebastián González/ 22835158 /sebastisn.gonzalez@gendarmeria.cl",30 días contra la recepción conforme de la factura,1630.0,6925.0,27324,27411
41118,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),634-866-CM22,EXP. Nº808/2022.  ADQ. 1 VEHICULO PARA C.E.T. LA POLVORA,2022-08-22,Aceptada,No,,(1848027) CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,1848027,CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS DOBLE CABINA 4X2 DIESEL,14219950.0,1.0,14219950.0,CLP,14219950.0,0.0,0.0,14219950.0,2701790.5,16921740.5,61.004.000-4,Dirección Nacional,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Rosas N°1274, Santiago (Unidad de Fiscalía)",Santiago Centro,Metropolitana,Gendarmería de Chile,"Gob. Central, Universidades",96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,"FACTURAR CET CAMINO LA POLVORA / RUT 61.969.000-1.
Camino La Pólvora 665 Valparaíso /entregar Sebastián González/ 22835158 /sebastisn.gonzalez@gendarmeria.cl / San Juan 5294 San Joaquin RM",30 días contra la recepción conforme de la factura,1630.0,6925.0,27324,27411
43681,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),3177-294-CM22,"Compra de vehiculo (camioneta) para Departamento de Educación de Machali, Fondos DAEM.",2022-08-23,Recepción Conforme,No,,(1848027) CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,1848027,CAMIONETA JMC VIGUS DOBLE CABINA 4X2 DIESEL MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS DOBLE CABINA 4X2 DIESEL,14219950.0,1.0,14219950.0,CLP,14219950.0,0.0,0.0,14219950.0,2701790.5,16921740.5,69.080.200-7,Departamento de Educación,ILUSTRE MUNICIPALIDAD DE MACHALI,Castro N°250,Machalí,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Machali,Municipalidades,96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,"El vehiculo será retirado en tienda.(Regíon Metropolitana), FONDOS DAEM.",30 días contra la recepción conforme de la factura,4098.0,113852.0,27324,27411
45754,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),4306-273-CM22,Orden de Compra: 4306-273-CM22,2022-08-23,Aceptada,No,,(1848062) CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,1848062,CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X2,15158400.0,1.0,15158400.0,CLP,15158400.0,0.0,0.0,15158400.0,2880096.0,18038496.0,69.180.600-6,Adquisiciones,I MUNICIPALIDAD DE ERCILLA,Ongolmo  351,Ercilla,Araucanía,I MUNICIPALIDAD DE ERCILLA,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 4306-273-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 días contra la recepción conforme de la factura,5224.0,132741.0,62896,61164
53172,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),3606-181-CM22,ADQUISICION CAMIONETAS DEPRO. SALUD MULCHEN,2022-08-26,Enviada a Proveedor,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,24274286.0,2.0,48548572.0,CLP,48548572.0,0.0,0.0,48548572.0,9224228.68,57772800.68,61.967.400-6,SALUD,MUNICIPALIDAD DE MULCHEN DIRECCION DE SALUD MUNICIPAL,PEDRO LAGOS Nº 200,Mulchén,Bío-Bío,I MUNICIPALIDAD DE MULCHEN,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"ADQUISICION DE DOS CAMIONETAS DESTINADAS AL TRASLADO DEL EQUIPO MEDICO DEL DEPARTAMENTO DE SALUD MUNICIPAL A LAS DISTINTAS RONDAS MEDICAS DESARROLLADAS EN LAS POSTAS RURALES DE LA COMUNA DE MULCHEN.
Orden de Compra codigo: 3606-181-CM22 dirigida a MARITAN",30 días contra la recepción conforme de la factura,4526.0,115311.0,62896,61164
53901,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2767-81-CM22,Orden de Compra: 2767-81-CM22,2022-08-26,Aceptada,No,,(1848062) CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,1848062,CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X2,15158400.0,2.0,30316800.0,CLP,30316800.0,0.0,0.0,30316800.0,5760192.0,36076992.0,69.072.000-0,SECPLAC,I MUNICIPALIDAD DE LA CISTERNA,Gran Avenida José Miguel Carrera Nº 8585,La Cisterna,Metropolitana,Ilustre Municipalidad de La Cisterna,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2767-81-CM22 dirigida a MARITANO Y EBENSPERGER LTDA

Pre obligación 5/230
Se adquieren dos camionetas, conforme a solicitud del Depto. de Salud Municipal.
Contacto para la adquisición Sra. Mónica Rebolledo, Depto de Salud La Cister",30 días contra la recepción conforme de la factura,3756.0,100488.0,62896,61164
54148,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2694-383-CM22,Orden de Compra: 2694-383-CM22,2022-08-29,Aceptada,No,,(1848008) CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,1848008,CAMIONETA TOYOTA HILUX 4X4 2.4 MT DX MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 4X4 2.4 MT DX,24274286.0,1.0,24274286.0,CLP,24274286.0,0.0,0.0,24274286.0,4612114.34,28886400.34,69.073.600-4,MUNICIPALIDAD DE CARTAGENA-SALUD,I MUNICIPALIDAD DE CARTAGENA,TARAPACA  551,Cartagena,Valparaíso,MUNICIPALIDAD DE CARTAGENA,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 2694-383-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 días contra la recepción conforme de la factura,3683.0,99569.0,62896,61164
56191,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),4660-56-CM22,COMPRA VEHÍCULO,2022-08-30,Recepción Conforme,No,,(1873552) SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA METROPOLITANA 2022,1873552,SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA METROPOLITANA 2022,Automóviles,SUV,HYUNDAI ,VENUE QX 1.6 MT PLUS,12472773.0,1.0,12472773.0,CLP,12472773.0,0.0,0.0,12472773.0,2369826.87,14842599.87,60.901.000-2,CM - ADMINISTRACIÓN INTERNA,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Avenida Libertador Bernardo O'Higgins N°1146 sector B piso 7,Santiago Centro,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"COMPRA VEHÍCULO/SCCM34-2022
FECHA ESTIMADA:03/10/2022
CONTACTO: ALEJANDRO ARELLANO
TELEFONO: 56-2-24066571
CORREO:ALEJANDRO.ARELLANO@MINEDUC.CL
IMPUTACION: 09-01-01-29-03
Orden de Compra codigo: 4660-56-CM22 dirigida a AUTOMOTORES GILDEMEISTER SPA
",30 días contra la recepción conforme de la factura,5575.0,6958.0,32636,32413
373,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2458-271-CM22,A-317 ADQ. VEHICULOS,2022-09-14,Recepción Conforme,No,,(1873553) SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA CENTRO 2022,1873553,SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA CENTRO 2022,Automóviles,SUV,HYUNDAI ,VENUE QX 1.6 MT PLUS,12472773.0,2.0,24945546.0,CLP,24945546.0,0.0,0.0,24945546.0,4739653.74,29685199.74,69.070.300-9,Dirección de Aseo Ornato y Mantencion,I MUNICIPALIDAD DE PROVIDENCIA,Caupolican  1151,Providencia,Metropolitana,Municipalidad de Providencia,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 2458-271-CM22 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 días contra la recepción conforme de la factura,3450.0,88102.0,32636,32413
6698,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2776-604-CM22,"S.P. N°157062, SEGURIDAD PUBLICA. SE EMITE ORDEN DE COMPRA PARA RESERVA DE ADQUISICION DE CAMIONETA MAXUS T 60 DX 4X4 (VALOR FINAL VARIARÁ POR LOS IMPUESTOS PENDIENTES COMO; PERMISO DE CIRCU, PARA EFECTUAR PATRULLAJE PREVENTIVOEN LA COMUNA DE RENGO.",2022-09-02,Aceptada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,16694400.0,1.0,16694400.0,CLP,16694400.0,0.0,0.0,16694400.0,3171936.0,19866336.0,69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2776-604-CM22 dirigida a MARITANO Y EBENSPERGER LTDA
SE EMITE ORDEN DE COMPRA PARA RESERVA DE ADQUISICION DE CAMIONETA MAXUS T 60 DX 4X4 (VALOR FINAL VARIARÁ POR LOS IMPUESTOS PENDIENTES COMO; PERMISO DE CIRCULACIÓN, SEGURO OBLIGAT",30 días contra la recepción conforme de la factura,3765.0,100555.0,62896,61164
7408,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),4660-58-CM22,COMPRA CAMIONETA SCCM36-2022,2022-09-05,Recepción Conforme,No,,(1875489) CAMIONETA JMC VIGUS WORK LX 4X4 DIESEL G4 MACROZONA METROPOLITANA 2022,1875489,CAMIONETA JMC VIGUS WORK LX 4X4 DIESEL G4 MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS WORK LX 4X4 DIESEL G4,15938950.0,1.0,15938950.0,CLP,15938950.0,0.0,0.0,15938950.0,3028400.5,18967350.5,60.901.000-2,CM - ADMINISTRACIÓN INTERNA,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Avenida Libertador Bernardo O'Higgins N°1146 sector B piso 7,Santiago Centro,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,"COMPRA CAMIONETA SCCM36-2022
FECHA ESTIMADA:06/10/2022
CONTACTO: ALEJANDRO ARELLANO
TELEFONO: 56-2-24066571
CORREO:ALEJANDRO.ARELLANO@MINEDUC.CL
IMPUTACION: 09-01-01-29-03
Orden de Compra codigo: 4660-58-CM22 dirigida a PIAMONTE S A",30 días contra la recepción conforme de la factura,5575.0,6958.0,27324,27411
17791,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),1035-241-CM22,Orden de Compra: 1035-241-CM22,2022-09-08,Recepción Conforme,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,16694400.0,1.0,16694400.0,CLP,16694400.0,0.0,0.0,16694400.0,3171936.0,19866336.0,61.313.000-4,VI - Oficina Regional y Prov. Cachapoal,CORP NACIONAL FORESTAL,Cuevas 480,Rancagua,Lib. Gral. Bdo. O'Higgins,Corporación Nacional Forestal - CONAF,"Gob. Central, Universidades",86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 1035-241-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 días contra la recepción conforme de la factura,2031.0,6924.0,62896,61164
21508,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),1596-278-CM22,"REPOSICIÓN CAMIONETA, COMUNA DE PENCAHUE",2022-09-09,Aceptada,No,,(1848052) CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,1848052,CAMIONETA NISSAN NAVARA DC SE 2.3D MT 4WD MACROZONA SUR 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA DC SE 2.3D MT 4WD,27829020.0,1.0,27829020.0,CLP,27829020.0,0.0,0.0,27829020.0,5287513.8,33116533.8,72.227.000-2,Gobierno Regional del Maule,GOBIERNO REGIONAL VII REGION,"1 NORTE #711, TALCA.",Talca,Maule,GOBIERNO REGIONAL VII REGION,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Adquisición  Proyecto REPOSICIÓN CAMIONETA Y BUS DAEM, COMUNA DE PENCAHUE (CAMIONETA)"" COD. BIP.  40.016.558-0. 
COMPRA PARA LA I. M. DE PENCAHUE
INCLUYE: Permiso Circulación,  Placa Patente,  SOAP, Rev. Técnica, Logos.
Plazo entrega 30 dias",30 días contra la recepción conforme de la factura,2592.0,7223.0,26569,26778
27712,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2436-1828-CM22,"Adquisición de Camioneta Nueva sin uso, Marca Maxus, año 2022, modelo T60 dx 4x2 ,2.800cc Color Blanca necesaria para DIDECO.",2022-09-14,Aceptada,No,,(1848062) CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,1848062,CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X2,15926400.0,1.0,15926400.0,CLP,15926400.0,0.0,0.0,15926400.0,3026016.0,18952416.0,69.100.100-8,IMUNI_CURICOADQUISICIONES,I MUNICIPALIDAD DE CURICO,Estado  279,Curicó,Maule,I.Municipalidad de Curicó,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Depto. de Transporte, requiere la Adquisición de Camioneta Nueva sin uso, Marca Maxus, año 2022, modelo T60 DX 4x2 ,2.800cc, Transmisión MT, Color Blanco, Combustible Diesel necesaria para DIDECO.S.P. N°295484.-",30 días contra la recepción conforme de la factura,3428.0,87838.0,62896,61164
28146,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),3836-672-CM22,ALCALDÍA,2022-09-14,Aceptada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,17462400.0,1.0,17462400.0,CLP,17462400.0,0.0,0.0,17462400.0,3317856.0,20780256.0,69.191.400-3,Administración,I MUNICIPALIDAD DE TOLTEN,"Compañía de Jesús N° 203,  Nueva Toltén IX Región de la Araucanía.-",Toltén,Araucanía,Ilustre Municipalidad de Tolten,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 3836-672-CM22 dirigida a MARITANO Y EBENSPERGER LTDA.
SEGÚN LO INDICADO EN PED. MAT. 32 DEL 13.09.22.
VEHÍCULO SERÁ RETIRADO EN CAMINO EL OLIVO 41, MAIPÚ, SANTIAGO. ",30 días contra la recepción conforme de la factura,4756.0,117582.0,62896,61164
30088,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),3881-411-CM22,Orden de Compra: 3881-411-CM22,2022-09-15,Aceptada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,17462400.0,2.0,34924800.0,CLP,34924800.0,0.0,0.0,34924800.0,6635712.0,41560512.0,69.141.000-5,Administración y Finanzas,I MUNICIPALIDAD DE PINTO,Ernesto Riquelme  105,Pinto,Ñuble,Ilustre Municipalidad de Pinto,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 3881-411-CM22 dirigida a MARITANO Y EBENSPERGER LTDA. ADQUISICION DE 2 CAMIONETAS DOBLE CABINA, DIESEL, 4X4, TRANSMISION MECANICA, AIRE ACONDICIONADO, CIERRE CENTRALIZADO, ALZA VIDRIOS ELECTRICOS, MEMO 19 FECHA 15-09-2022",30 días contra la recepción conforme de la factura,4801.0,118071.0,62896,61164
33671,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2292-1439-CM22,CAMIONETA T60 DX 4X2 2022 - UNIDAD DE MOVILIZACION - DIRECCION COMUNAL DE SALUD DE TALCA - Orden de Compra: 2292-1439-CM22,2022-09-20,Aceptada,No,,(1848062) CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,1848062,CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X2,15926400.0,1.0,15926400.0,CLP,15926400.0,0.0,0.0,15926400.0,3026016.0,18952416.0,69.110.400-1,DIR. COMUNAL DE SALUD,I MUNICIPALIDAD DE TALCA,4 Norte	Nº 944,Talca,Maule,I MUNICIPALIDAD DE TALCA,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"1 CAMIONETA T60 DX 4X2 2022 MAXUS, BLANCA CON ENVIO A TALCA - CARGO A PRESUPUESTO - PEDIDO #1754 - (JFC) - CONTACTAR CON: PAOLA VASQUEZ SOLORZA - PVASQUEZ@APSTALCA.CL - 712635814",30 días contra la recepción conforme de la factura,3286.0,84480.0,62896,61164
36499,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),5041-73-CM22,CAMIONETA MAXUS MODELO T60 DX 4X2 AÑO 2023 Orden de Compra: 5041-73-CM22,2022-09-21,Aceptada,No,,(1848062) CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,1848062,CAMIONETA MAXUS T60 DX 4X2 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X2,15926400.0,2.0,31852800.0,CLP,31852800.0,0.0,0.0,31852800.0,6052032.0,37904832.0,69.141.400-0,DOM,Ilustre Municipalidad de Quillon,18 DE SEPTIEMBRE 250 ,Quillón,Ñuble,ILUSTRE MUNICIPALIDAD DE QUILLON,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 5041-73-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 días contra la recepción conforme de la factura,5954.0,135562.0,62896,61164
36542,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),5041-74-CM22,CAMIONETA MAXUS MODELO T60 DX 4X4 AÑO 2023 Orden de Compra: 5041-74-CM22,2022-09-22,Aceptada,No,,(1848068) CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,1848068,CAMIONETA MAXUS T60 DX 4X4 MACROZONA CENTRO 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 DX 4X4,17462400.0,2.0,34924800.0,CLP,34924800.0,0.0,0.0,34924800.0,6635712.0,41560512.0,69.141.400-0,DOM,Ilustre Municipalidad de Quillon,18 DE SEPTIEMBRE 250 ,Quillón,Ñuble,ILUSTRE MUNICIPALIDAD DE QUILLON,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,Orden de Compra codigo: 5041-74-CM22 dirigida a MARITANO Y EBENSPERGER LTDA,30 días contra la recepción conforme de la factura,5954.0,135562.0,62896,61164
39015,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),799595-275-CM22,Compra de 2 vehículos camionetas para el Ministerio del Deporte,2022-09-22,Recepción Conforme,No,,(1875489) CAMIONETA JMC VIGUS WORK LX 4X4 DIESEL G4 MACROZONA METROPOLITANA 2022,1875489,CAMIONETA JMC VIGUS WORK LX 4X4 DIESEL G4 MACROZONA METROPOLITANA 2022,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS WORK LX 4X4 DIESEL G4,15938950.0,2.0,31877900.0,CLP,31877900.0,0.0,0.0,31877900.0,6056801.0,37934701.0,61.980.360-4,Subsecretaría del Deporte,SUBSECRETARIA DEL DEPORTE,"Fidel Oteiza # 1956, Piso 8 Poniente, Región Metropolitana",Providencia,Metropolitana,SUBSECRETARIA DEL DEPORTE,"Gob. Central, Universidades",96.642.160-6,PIAMONTE S.A.,PIAMONTE S A,,,Orden de Compra codigo: 799595-275-CM22 dirigida a PIAMONTE S A,30 días contra la recepción conforme de la factura,799595.0,1396777.0,27324,27411
39192,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas (Magento),2793-663-CM22,Orden de Compra: 2793-663-CM22,2022-09-26,Aceptada,No,,(1873552) SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA METROPOLITANA 2022,1873552,SUV HYUNDAI VENUE QX 1.6 MT PLUS MACROZONA METROPOLITANA 2022,Automóviles,SUV,HYUNDAI ,VENUE QX 1.6 MT PLUS,12472773.0,1.0,12472773.0,CLP,12472773.0,0.0,0.0,12472773.0,2369826.87,14842599.87,69.255.400-0,Municipalidad de Huechuraba,Iluste Municipalidad de Huechuraba,Premio Nóbel   5555,Huechuraba,Metropolitana,Municipalidad de Huechuraba,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 2793-663-CM22 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 días contra la recepción conforme de la factura,3782.0,100739.0,32636,32413
