IDProductoCM,Modelo,Tipo de Producto,Marca,Nombre Producto ONU,Precio Unitario,Rut Unidad de Compra,Región Unidad de Compra,Sector,year,Nro Licitación Pública,Convenio Marco,CodigoOC,Fecha Envío OC,Cantidad,Rut Proveedor,Nombre Proveedor Sucursal,Vehículo,Macrozona_x,Gama_x,Pgm,Puntaje Precio_x,PUNTAJE OFERTA,Marca_x,Precio,Modelo,Versión,Precio + Despacho,Precio Macrozona-Gama,Puntaje Precio_y,exact_merge_var
1536917,SANTA FE DM  WGN 2.4 6M/T GLS PE,SUV,HYUNDAI ,Automóviles,13894622.0,60.901.002-9,Valparaíso,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1725-2084-CM18,2018-09-25,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,SANTA FE DM  WGN 2.4 6M/T GLS PE,,,,,
1538580,FRONTIER D/C 2.5L 6MT,CAMIÓN LIVIANO,KIA,Camiones de transporte,13867563.0,61.933.800-6,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1411-6527-CM18,2018-09-03,1.0,96.931.150-K,KIA CHILE,,,,,,,,,FRONTIER D/C 2.5L 6MT,,,,,
1538726,NEW S-CROSS 1.6 4WD GLX,SUV,SUZUKI,Automóviles,10036008.0,69.252.500-0,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4999-269-CM18,2018-09-03,1.0,94.141.000-6,Dercosa,,,,,,,,,NEW S-CROSS 1.6 4WD GLX,,,,,
1538788,ALL NEW CX-5 R 2.0 AWD 6MT,SUV,MAZDA,Automóviles,14654600.0,69.250.300-7,Magallanes y Antártica,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5282-16-CM18,2018-09-03,1.0,82.120.600-6,ESTEBAN GUIC Y CIA LTDA,,,,,,,,,ALL NEW CX-5 R 2.0 AWD 6MT,,,,,
1538580,FRONTIER D/C 2.5L 6MT,CAMIÓN LIVIANO,KIA,Camiones de transporte,13749244.0,61.004.068-3,Bío-Bío,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1969-6810-CM18,2018-09-03,1.0,86.708.400-2,KIA,,,,,,,,,FRONTIER D/C 2.5L 6MT,,,,,
1537027,VERSA SENSE MT,SEDÁN,NISSAN,Automóviles,7464706.0,69.255.100-1,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,750998-202-CM18,2018-09-05,2.0,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,,,,,,,,,VERSA SENSE MT,,,,,
1538681,FRONTIER D/C 2.5L 6MT DELUXE,CAMIÓN LIVIANO,KIA,Camiones de transporte,14314600.0,61.004.098-5,Los Lagos,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1413-2617-CM18,2018-09-05,1.0,96.931.150-K,KIA CHILE,,,,,,,,,FRONTIER D/C 2.5L 6MT DELUXE,,,,,
1537062,RAV4 LUJO 2.0 4X4 MT,SUV,TOYOTA,Automóviles,12156807.0,60.400.000-9,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,885-1697-CM18,2018-09-13,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,RAV4 LUJO 2.0 4X4 MT,,,,,
1537055,NUEVO YARIS SEDAN GLI MT     ,SEDÁN,TOYOTA,Automóviles,7640286.0,69.081.300-9,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3656-900-CM18,2018-09-07,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,NUEVO YARIS SEDAN GLI MT     ,,,,,
1538628,HILUX 2.4 4X4 MT DX,CAMIONETA,TOYOTA,Automóviles,17773200.0,69.252.500-0,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3052-31-CM18,2018-09-06,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X4 MT DX,,,,,
1536975,NEW MAHINDRA SCORPIO SUV  4X2,SUV,MAHINDRA,Automóviles,8575210.0,69.200.300-4,Los Ríos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2905-713-CM18,2018-09-07,1.0,92.909.000-4,Curifor Coquimbo,,,,,,,,,NEW MAHINDRA SCORPIO SUV  4X2,,,,,
1537055,NUEVO YARIS SEDAN GLI MT     ,SEDÁN,TOYOTA,Automóviles,7654286.0,69.072.700-5,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2341-2326-CM18,2018-09-10,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,NUEVO YARIS SEDAN GLI MT     ,,,,,
1538613,L200 4X4 KATANA CRM 4X4,CAMIONETA,MITSUBISHI,Automóviles,14485818.0,69.160.601-5,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4477-448-CM18,2018-09-11,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,L200 4X4 KATANA CRM 4X4,,,,,
1538626,COROLLA XLI CVT,SEDÁN,TOYOTA,Automóviles,9590000.0,61.102.003-1,Valparaíso,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3160-213-CM18,2018-09-12,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,COROLLA XLI CVT,,,,,
1538681,FRONTIER D/C 2.5L 6MT DELUXE,CAMIÓN LIVIANO,KIA,Camiones de transporte,14262625.0,69.070.900-7,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2770-367-CM18,2018-09-12,2.0,96.931.150-K,KIA CHILE,,,,,,,,,FRONTIER D/C 2.5L 6MT DELUXE,,,,,
1538681,FRONTIER D/C 2.5L 6MT DELUXE,CAMIÓN LIVIANO,KIA,Camiones de transporte,14433985.0,69.150.500-6,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4494-1208-CM18,2018-09-12,1.0,96.931.150-K,KIA CHILE,,,,,,,,,FRONTIER D/C 2.5L 6MT DELUXE,,,,,
1536938,SUNRAY 27+1 ESCOLAR CUMMINS,MINIBUS,JAC,Minibuses,17528516.0,69.151.400-5,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3947-446-CM18,2018-09-20,1.0,94.141.000-6,Dercosa,,,,,,,,,SUNRAY 27+1 ESCOLAR CUMMINS,,,,,
1537083,GOL POWER 1.6 2AB AA,HATCHBACK,VOLKSWAGEN,Automóviles,5916471.0,60.805.312-3,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,575437-16-CM18,2018-09-13,1.0,76.245.828-4,PORSCHE CHILE SPA,,,,,,,,,GOL POWER 1.6 2AB AA,,,,,
1538644,MONTERO SPORT 2.4 DIESEL 4X4 MT,SUV,MITSUBISHI,Automóviles,18739748.0,61.606.400-2,Coquimbo,Salud,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1395-1075-CM18,2018-09-25,1.0,96.928.530-4,Comasa Movicenter,,,,,,,,,MONTERO SPORT 2.4 DIESEL 4X4 MT,,,,,
1537095,TIGUAN TDI AT LIMITED 4M 150HP,SUV,VOLKSWAGEN,Automóviles,19340500.0,69.110.600-4,Maule,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3756-345-CM18,2018-09-14,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,TIGUAN TDI AT LIMITED 4M 150HP,,,,,
1538628,HILUX 2.4 4X4 MT DX,CAMIONETA,TOYOTA,Automóviles,17274790.0,72.225.700-6,Coquimbo,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,624-339-CM18,2018-09-20,2.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,HILUX 2.4 4X4 MT DX,,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,15000000.0,69.140.700-4,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4252-546-CM18,2018-09-21,1.0,76.281.300-9,AUTOMOTORA MELHUISH SPA,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,16017995.0,61.102.003-1,Valparaíso,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3160-220-CM18,2018-09-25,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1536876,ACCENT RB SDN  1.4 6M/T GL 2AB AC,SEDÁN,HYUNDAI ,Automóviles,6700000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-2048-CM18,2018-09-28,6.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,ACCENT RB SDN  1.4 6M/T GL 2AB AC,,,,,
1537062,RAV4 LUJO 2.0 4X4 MT,SUV,TOYOTA,Automóviles,12156807.0,60.511.000-2,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4388-222-CM18,2018-09-28,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,RAV4 LUJO 2.0 4X4 MT,,,,,
1538733,JIMNY 1.3 JLX AB SPORT AC,SUV,SUZUKI,Automóviles,7061849.0,69.231.300-3,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2929-518-CM18,2018-09-25,1.0,94.141.000-6,Dercosa,,,,,,,,,JIMNY 1.3 JLX AB SPORT AC,,,,,
1538511,NP300 DC XE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,15386555.0,69.060.100-1,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2831-34-CM18,2018-09-26,1.0,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,,,,,,,,,NP300 DC XE 2.3D MT 4WD,,,,,
1538686,WIDE S-LONG BUS 2.5D MT,MINIBUS,NISSAN,Minibuses,20840336.0,61.608.400-3,Metropolitana,Salud,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1495-788-CM18,2018-09-26,1.0,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,,,,,,,,,WIDE S-LONG BUS 2.5D MT,,,,,
1538865,"DUSTER ZEN TECH 2,0L 6MT 4X4",SUV,RENAULT,Automóviles,9235294.0,61.307.000-1,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,609-972-CM18,2018-09-26,5.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,"DUSTER ZEN TECH 2,0L 6MT 4X4",,,,,
1538685,NV350 S-LONG CARGO,FURGÓN,NISSAN,Mini-furgonetas o furgonetas,15462185.0,61.608.400-3,Metropolitana,Salud,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1495-790-CM18,2018-09-27,1.0,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,,,,,,,,,NV350 S-LONG CARGO,,,,,
1538614,L200 4X4 KATANA CRT,CAMIONETA,MITSUBISHI,Automóviles,14819818.0,69.141.500-7,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3588-471-CM18,2018-09-27,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,L200 4X4 KATANA CRT,,,,,
1538934,SPACETOURER 2.0 BLUEHDI 150 S&S BVM6 BUSINESS XL,MINIBUS,CITROEN,Minibuses,16794600.0,69.180.500-k,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3153-525-CM18,2018-09-28,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,SPACETOURER 2.0 BLUEHDI 150 S&S BVM6 BUSINESS XL,,,,,
1538623,CAMRY HYBRID,SEDÁN,TOYOTA,Automóviles,22095748.0,70.729.100-1,Valparaíso,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5251-1982-CM18,2018-09-27,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,CAMRY HYBRID,,,,,
1538611,L200 4X2 WORK CR WF,CAMIONETA,MITSUBISHI,Automóviles,13790000.0,69.254.600-8,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,218-857-CM18,2018-09-28,1.0,96.642.160-6,PIAMONTE S.A.,,,,,,,,,L200 4X2 WORK CR WF,,,,,
1536943,T6 DIESEL 4X4 LUXURY,CAMIONETA,JAC,Automóviles,10459558.0,69.180.500-k,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3153-526-CM18,2018-09-28,1.0,94.141.000-6,Dercosa,,,,,,,,,T6 DIESEL 4X4 LUXURY,,,,,
1538680,FRONTIER P/UP 2.5L 6MT DELUXE,CAMIÓN LIVIANO,KIA,Camiones de transporte,13815630.0,69.070.300-9,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2490-238-CM18,2018-09-28,1.0,86.708.400-2,KIA,,,,,,,,,FRONTIER P/UP 2.5L 6MT DELUXE,,,,,
1536892,GRAND I-10 BA SDN  MT GLS 2AB AC ABS PE,SEDÁN,HYUNDAI ,Automóviles,6300000.0,69.070.300-9,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2490-240-SE18,2018-09-28,6.0,79.649.140-k,Automotores Gildemeister - Casa Matriz,,,,,,,,,GRAND I-10 BA SDN  MT GLS 2AB AC ABS PE,,,,,
1536884,ELANTRA AD  1.6 AT PREMIUM,SEDÁN,HYUNDAI ,Automóviles,10280000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5240-340-CM18,2018-10-11,5.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,ELANTRA AD  1.6 AT PREMIUM,,,,,
1536914,SANTA FE DM  WGN 2.4 6A/T 4WD GLS FULL PE,SUV,HYUNDAI ,Automóviles,19068571.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5240-345-CM18,2018-10-16,4.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,SANTA FE DM  WGN 2.4 6A/T 4WD GLS FULL PE,,,,,
1553542,H-1 TQ MB 2.5 CRDI MT 10S PE,MINIBUS,HYUNDAI ,Minibuses,17846400.0,69.100.200-4,Maule,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4476-213-CM18,2018-10-01,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,H-1 TQ MB 2.5 CRDI MT 10S PE,,,,,
1536886,ELANTRA AD  1.6 MT VALUE,SEDÁN,HYUNDAI ,Automóviles,8590000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5240-346-CM18,2018-10-16,50.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,ELANTRA AD  1.6 MT VALUE,,,,,
1537028,4RUNNER 4X2 LIMITED,SUV,TOYOTA,Automóviles,23094867.0,60.506.000-5,Coquimbo,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3276-400-CM18,2018-10-09,4.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,4RUNNER 4X2 LIMITED,,,,,
1537030,4RUNNER 4X4 LIMITED ,SUV,TOYOTA,Automóviles,25264705.0,60.506.000-5,Coquimbo,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3276-400-CM18,2018-10-09,17.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,4RUNNER 4X4 LIMITED ,,,,,
1538876,OROCH ZEN 1.6 L,CAMIONETA,RENAULT,Automóviles,8140600.0,69.220.100-0,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2324-4052-CM18,2018-10-04,3.0,94.141.000-6,Dercosa,,,,,,,,,OROCH ZEN 1.6 L,,,,,
1536816,RANGER XLT 4X4 DIESEL,CAMIONETA,FORD,Automóviles,18330000.0,69.253.800-5,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2273-2457-CM18,2018-10-08,1.0,92.909.000-4,Curifor Coquimbo,,,,,,,,,RANGER XLT 4X4 DIESEL,,,,,
1537045,HILUX 2.4 4X2 MT DX (WIDE),CAMIONETA,TOYOTA,Automóviles,13100000.0,69.080.800-5,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,998782-128-CM18,2018-10-02,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4 4X2 MT DX (WIDE),,,,,
1538508,NP300 DC SE 2.3D MT,CAMIONETA,NISSAN,Automóviles,12959781.0,69.073.100-2,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4499-337-CM18,2018-10-04,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,NP300 DC SE 2.3D MT,,,,,
1553521,PICK UP REFRESH DC 4X2 MT FULL,CAMIONETA,MAHINDRA,Automóviles,10212600.0,69.170.300-2,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3735-39-CM18,2018-10-01,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,PICK UP REFRESH DC 4X2 MT FULL,,,,,
1537055,NUEVO YARIS SEDAN GLI MT     ,SEDÁN,TOYOTA,Automóviles,7640286.0,60.908.000-0,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,85-901-CM18,2018-10-02,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,NUEVO YARIS SEDAN GLI MT     ,,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,14013602.0,69.010.100-9,Arica y Parinacota,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2585-1399-CM18,2018-10-11,9.0,80.522.900-4,Kovacs SpA Seminario 385 Providencia,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1537059,RAV4 LIMITED 2.5 4X4 AT,SUV,TOYOTA,Automóviles,16580336.0,69.051.000-6,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3820-825-CM18,2018-10-02,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,RAV4 LIMITED 2.5 4X4 AT,,,,,
1538580,FRONTIER D/C 2.5L 6MT,CAMIÓN LIVIANO,KIA,Camiones de transporte,13838655.0,69.030.700-6,Atacama,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3703-169-CM18,2018-10-02,1.0,86.708.400-2,KIA,,,,,,,,,FRONTIER D/C 2.5L 6MT,,,,,
1553543,H-1 TQ MB 2.5 CRDI AT 10S PE,MINIBUS,HYUNDAI ,Minibuses,18710400.0,69.100.400-7,Maule,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3874-355-CM18,2018-10-03,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,H-1 TQ MB 2.5 CRDI AT 10S PE,,,,,
1538849,NEW MAZDA6 V 2.0 6MT,SEDÁN,MAZDA,Automóviles,10999589.0,70.020.190-2,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,708-1529-CM18,2018-10-03,1.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,NEW MAZDA6 V 2.0 6MT,,,,,
1537078,AMAROK TRENDLINE 4MOTION,CAMIONETA,VOLKSWAGEN,Automóviles,17560000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5240-361-CM18,2018-10-11,10.0,76.245.828-4,PORSCHE CHILE SPA,,,,,,,,,AMAROK TRENDLINE 4MOTION,,,,,
1538611,L200 4X2 WORK CR WF,CAMIONETA,MITSUBISHI,Automóviles,12515768.0,69.190.300-1,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4322-480-CM18,2018-10-04,3.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,L200 4X2 WORK CR WF,,,,,
1553542,H-1 TQ MB 2.5 CRDI MT 10S PE,MINIBUS,HYUNDAI ,Minibuses,17390000.0,61.004.000-4,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,634-1885-CM18,2018-10-09,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1 TQ MB 2.5 CRDI MT 10S PE,,,,,
1553542,H-1 TQ MB 2.5 CRDI MT 10S PE,MINIBUS,HYUNDAI ,Minibuses,17390000.0,69.151.201-0,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2763-2331-CM18,2018-10-04,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1 TQ MB 2.5 CRDI MT 10S PE,,,,,
1538686,WIDE S-LONG BUS 2.5D MT,MINIBUS,NISSAN,Minibuses,20840336.0,69.150.700-9,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3567-849-CM18,2018-10-05,1.0,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,,,,,,,,,WIDE S-LONG BUS 2.5D MT,,,,,
1538524,301 ALLURE 1.6 HDI 92HP,SEDÁN,PEUGEOT ,Automóviles,8445378.0,61.107.000-4,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,858-1135-CM18,2018-10-18,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,301 ALLURE 1.6 HDI 92HP,,,,,
1538580,FRONTIER D/C 2.5L 6MT,CAMIÓN LIVIANO,KIA,Camiones de transporte,13838655.0,69.030.200-4,Atacama,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2381-1279-CM18,2018-10-08,1.0,86.708.400-2,KIA,,,,,,,,,FRONTIER D/C 2.5L 6MT,,,,,
1538510,NP300 DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,15882857.0,69.264.800-5,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2785-1444-CM18,2018-10-08,2.0,96.918.300-5,DIFOR CHILE SOCIEDAD ANONIMA,,,,,,,,,NP300 DC SE 2.3D MT 4WD,,,,,
1538511,NP300 DC XE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,15224941.0,69.061.400-6,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5300-112-CM18,2018-10-24,2.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,NP300 DC XE 2.3D MT 4WD,,,,,
1538512,NP300 DC LE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,16882081.0,69.061.400-6,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5300-112-CM18,2018-10-24,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,NP300 DC LE 2.3D MT 4WD,,,,,
1538686,WIDE S-LONG BUS 2.5D MT,MINIBUS,NISSAN,Minibuses,19446114.0,69.061.400-6,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5300-112-CM18,2018-10-24,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,WIDE S-LONG BUS 2.5D MT,,,,,
1553542,H-1 TQ MB 2.5 CRDI MT 10S PE,MINIBUS,HYUNDAI ,Minibuses,17390000.0,69.160.100-5,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4414-1140-CM18,2018-10-10,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1 TQ MB 2.5 CRDI MT 10S PE,,,,,
1538793,BT-50 DOBLE CABINA 2.2 SDX 6MT 4X4 DIESEL,CAMIONETA,MAZDA,Automóviles,14272605.0,69.020.300-6,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2429-2480-CM18,2018-10-09,2.0,94.141.000-6,Dercosa,,,,,,,,,BT-50 DOBLE CABINA 2.2 SDX 6MT 4X4 DIESEL,,,,,
1553542,H-1 TQ MB 2.5 CRDI MT 10S PE,MINIBUS,HYUNDAI ,Minibuses,17390000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-2130-CM18,2018-10-18,2.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1 TQ MB 2.5 CRDI MT 10S PE,,,,,
1538513,NP300 DC LE 2.3D AT 4WD,CAMIONETA,NISSAN,Automóviles,18500000.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-2131-CM18,2018-10-18,1.0,79.853.470-K,SALAZAR ISRAEL,,,,,,,,,NP300 DC LE 2.3D AT 4WD,,,,,
1536819,FT 500 SUPER LUX 4X4,CAMIONETA,FOTON,Automóviles,12867715.0,69.030.200-4,Atacama,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2381-1318-CM18,2018-10-10,1.0,76.306.357-7,AUTOMOTORA MELHUISH RETAIL SPA,,,,,,,,,FT 500 SUPER LUX 4X4,,,,,
1537048,HILUX 2.4 4X4 MT SR,CAMIONETA,TOYOTA,Automóviles,18696600.0,69.190.700-7,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1658-3242-CM18,2018-10-11,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,HILUX 2.4 4X4 MT SR,,,,,
1568865,COLORADO 2.8 CTDI 4X4 LTZ MT,CAMIONETA,CHEVROLET,Automóviles,16787838.0,69.010.200-5,Tarapacá,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5907-554-CM18,2018-10-10,1.0,76.281.300-9,AUTOMOTORA MELHUISH SPA,,,,,,,,,COLORADO 2.8 CTDI 4X4 LTZ MT,,,,,
1536816,RANGER XLT 4X4 DIESEL,CAMIONETA,FORD,Automóviles,18330000.0,69.090.300-8,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3729-253-CM18,2018-10-11,1.0,92.909.000-4,Curifor Coquimbo,,,,,,,,,RANGER XLT 4X4 DIESEL,,,,,
1537062,RAV4 LUJO 2.0 4X4 MT,SUV,TOYOTA,Automóviles,12090000.0,60.506.000-5,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,891361-31-CM18,2018-10-29,14.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,RAV4 LUJO 2.0 4X4 MT,,,,,
