Unnamed: 0,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
61613,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3196-105-CM24,ADQUISICIÓN DE CAMIONETA 4X2 SSANYONG COLOR BLANCO CON DOCUMENTACIÓN INCLUIDA PARA LA GOBERNACIÓN MARÍTIMA DE VALDIVIA,2024-05-28,Recepcion Conforme,No,,(2041930) CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN XIV,2041930,CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN XIV,Automóviles,CAMIONETA,SSANGYONG,MUSSO GRAND GLX 2.2TD 4X2 AT 2024,21111200,1.0,21111200,CLP,21111200,0,0,21111200,4011128,25122328,61.102.047-3,GOBERNACION MARITIMA DE VALDIVIA,- - -,AV. PRAT N° 588,Valdivia,Los Ríos,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Adquisición de camioneta incluye despacho a la Región de Los Ríos, Av. Arturo Prat 588, Valdivia
Incluye documentación según adjunto ""anexo A"".
Plazo de entrega aproximado 15/07/2024",30 dias contra la recepcion conforme de la factura,4117,111875,26569,26778
62577,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4284-198-CM24,Adquisición de camioneta para Depto. de Seguridad Publica,2024-05-31,Recepcion Conforme,No,,(2042244) CAMIONETA FORD RANGER DSL XLS 2.0 4X4 MT 2024 REGIÓN IX,2042244,CAMIONETA FORD RANGER DSL XLS 2.0 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,FORD,RANGER DSL XLS 2.0 4X4 MT 2024,27600606,1.0,27600606,CLP,27600606,0,0,27600606,"5244115,14","32844721,14",69.191.000-8,Municipalidad de Cunco,I MUNICIPALIDAD DE CUNCO,Pedro Aguirre Cerda Nº 600,Cunco,Araucanía,Ilustre Municipalidad de Cunco,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Adquisición de camioneta para Depto. de Seguridad Publica, ejecución de programa ""Sistema nacional de seguridad municipal""",30 dias contra la recepcion conforme de la factura,5202,129738,32639,32414
63543,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3182-68-CM24,ADQUISICIÓN DE CAMIONETA  ADMINISTRATIVA PARA LA GOBERNACIÓN MARÍTIMA DE COQUIMBO,2024-05-30,Recepcion Conforme,No,,(2041920) CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN IV,2041920,CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN IV,Automóviles,CAMIONETA,SSANGYONG,MUSSO GRAND GLX 2.2TD 4X2 AT 2024,21111200,1.0,21111200,CLP,21111200,0,0,21111200,4011128,25122328,61.102.073-2,GOBERNACION MARITIMA DE COQUIMBO,GOBERNACION MARITIMA DE COQUIMBO,COSTANERA 640,Coquimbo,Coquimbo,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Orden de Compra codigo: 3182-68-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA

DEBE INCLUIR SIGUIENTE DOCUMENTACIÓN
1.- PRIMERA INSCRIPCIÓN R.V.M. A NOMBRE DE LA DIRECCIÓN GENERAL DEL TERRITORIO MARÍTIMO Y DE MARINA MERCANTE RUT. 61.102.014-7
2.-  SEG",30 dias contra la recepcion conforme de la factura,4103,111875,26569,26778
65237,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3196-109-CM24,ADQUISICIÓN DE VEHÍCULO FISCAL TIPO SUV 4X4 PARA CARGO DEL SR. GOBERNADOR MARÍTIMO DE VALDIVIA,2024-05-29,Recepcion Conforme,No,,(2047244) SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN V,2047244,SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN V,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 4WD AT PLUS  2024,21014874,1.0,21014874,CLP,21014874,0,0,21014874,"3992826,06","25007700,06",61.102.047-3,GOBERNACION MARITIMA DE VALDIVIA,- - -,AV. PRAT N° 588,Valdivia,Los Ríos,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Orden de Compra codigo: 3196-109-CM24 dirigida a AUTOMOTORES GILDEMEISTER SPA
VEHÍCULO SUV 4X4 HYUNDAI TUCSON COLOR GRIS GRAFITO, CON RETIRO EN TIENDA
ENTREGA APROXIMADA 17/07/2024",30 dias contra la recepcion conforme de la factura,4117,111875,32636,32413
67067,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3208-170-CM24,ADQUISICIÓN DE VEHICULO FISCAL PARA G.M.IQUE. ,2024-05-30,Recepcion Conforme,No,,(2041917) CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN I,2041917,CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN I,Automóviles,CAMIONETA,SSANGYONG,MUSSO GRAND GLX 2.2TD 4X2 AT 2024,21111200,1.0,21111200,CLP,21111200,0,0,21111200,4011128,25122328,61.102.083-K,GOBERNACION MARITIMA DE IQUIQUE,GOBERNACION MARITIMA DE IQUIQUE,JORGE BARRERA 98,Iquique,Tarapacá,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,FUENTE DE FINANCIAMIENTO: LEY DE NAVEGACIÓN,30 dias contra la recepcion conforme de la factura,4129,111875,26569,26778
67152,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,587-377-CM24,SELICO 416/2024 Adquisición de camioneta ,2024-05-31,Recepcion Conforme,No,,(2042492) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN XV,2042492,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN XV,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19240000,1.0,19240000,CLP,19240000,0,0,19240000,3655600,22895600,61.801.000-7,Ministerio de Vivienda y Urbanismo(766),SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,"Serrano 15, quinto piso, Subsecretaría ",Santiago,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,76.005.909-9,Comercial Motores de los Andes SpA,COMERCIAL MOTORES DE LOS ANDES SPA,,,"RES. N° 2649/2024 APRUEBA CONTRATACIÓN.
PARA EFECTOS DEL PAGO, VER DOCUMENTO ADJUNTO.
",30 dias contra la recepcion conforme de la factura,1583,6951,514925,1034741
72100,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3187-257-CM24,ADQUISICIÓN DE VEHÍCULO FISCAL TIPO SUV 4X4 PARA CARGO DEL SR. GOBERNADOR MARÍTIMO DE PUNTA ARENAS,2024-05-31,Recepcion Conforme,No,,(2047244) SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN V,2047244,SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN V,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 4WD AT PLUS  2024,21014874,1.0,21014874,CLP,21014874,0,0,21014874,"3992826,06","25007700,06",61.102.041-4,GOBERNACION MARITIMA DE PUNTA ARENAS,GOBERNACION MARITIMA DE PUNTA ARENAS,L.GRAL BDO O´HIGGINS 1169,Punta Arenas,Magallanes y Antártica,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"ADQUISICIÓN DE VEHÍCULO PARA GOBERNADOR MARÍTIMO DE PUNTA ARENAS SEGÚN ORCOM CONVENIO MARCO N 3196-257-CM24 DIRIGIDA A AUTOMOTORES GILDEMEISTER SPA
VEHÍCULO SUV 4X4 HYUNDAI TUCSON, CON RETIRO EN TIENDA PUERTO MONTT,
ENTREGA APROXIMADA 1",30 dias contra la recepcion conforme de la factura,4108,111875,32636,32413
72355,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1214102-1740-CM24,IJA/SP N°46-53/8 VEHÍCULOS7DIRECCION DE SALUD/GRAN COM71963,2024-05-31,Aceptada,Si,71963.0,(2053620) SUV JAC JS4 COMFORT 1.6 MT 2024 REGIÓN RM 2053620,2053620,SUV JAC JS4 COMFORT 1.6 MT 2024 REGIÓN RM,Automóviles,SUV,JAC,JS4 COMFORT 1.6 MT 2024,10777143,8.0,86217144,CLP,86217144,0,0,86217144,"16381257,36","102598401,36",70.835.200-4,Adquisiciones,CORP MUNICIPAL DE DESARROLLO SOCIAL DE PUDAHUEL,San Francisco 8630,Pudahuel,Metropolitana,CORP MUNICIPAL DE DESARROLLO SOCIAL DE PUDAHUEL,Otros,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,IJA/SP N°46-53/8 VEHÍCULOS7DIRECCION DE SALUD,30 dias contra la recepcion conforme de la factura,1214102,1801848,976986,184380
263,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,5240-130-CM24,ADQUISICIÓN DE 3 CAMIONETAS 4X4 COLOR FÁBRICA PARA CARABINEROS DE CHILE,2024-06-06,Recepcion Conforme,Si,71459.0,(2041186) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN I 2041186,2041186,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN I,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X4 MT 2024,28702546,3.0,86107638,CLP,86107638,0,0,86107638,"16360451,22","102468089,22",61.938.500-4,Direccion de Compras Publicas de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,"Av. Lib. Bernardo OHiggins N° 1449,torre 7,PISO 11",Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,Antofagasta,Región de Antofagasta ,"ACUERDO COMPLEMENTARIO N°06/2024
PRECIO: VER CLÁUSULA CUARTO DEL ACUERDO COMPLEMENTARIO
FORMA DE PAGO Y FACTURACIÓN: VER CLÁUSULA QUINTO DEL ACUERDO COMPLEMENTARIO
PLAZO Y LUGAR DE ENTREGA: VER CLÁUSULA SÉPTIMO DEL ACUERDO COMPLEMENTARIO",30 dias contra la recepcion conforme de la factura,6153,113812,26569,26778
776,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,872535-197-CM24,TOYOTA RAV4 LIMITED 2.5 CVT 4x4 AT 2024,2024-06-03,Recepcion Conforme,No,,(2056649) SUV TOYOTA RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024 REGIÓN VII,2056649,SUV TOYOTA RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024 REGIÓN VII,Automóviles,SUV,TOYOTA,RAV4 LIMITED 2.5 HV CVT 4X4 AT 2024,31500000,1.0,31500000,CLP,31500000,0,0,31500000,5985000,37485000,69.100.300-0,Administración Municipal,I MUNICIPALIDAD DE TENO,ARTURO PRAT #298 TENO,Teno,Maule,I MUNICIPALIDAD DE TENO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 872535-197-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,872535,116299,23711,24161
1027,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1879-15-CM24,Compra vehiculo  Institucional Orden de Compra: 1879-15-CM24 ,2024-06-12,Recepcion Conforme,No,,(2051917) SUV CHEVROLET CAPTIVA 1.5L PREMIER CVT P AT 2024 REGIÓN III,2051917,SUV CHEVROLET CAPTIVA 1.5L PREMIER CVT P AT 2024 REGIÓN III,Automóviles,SUV,CHEVROLET,CAPTIVA 1.5L PREMIER CVT P AT 2024,17000673,1.0,17000673,CLP,17000673,0,0,17000673,"3230127,87","20230800,87",61.941.900-6,Defensoría Regional III Región,DEFENSORIA PENAL PUBLICA,Chañarcillo Nº 480,Copiapó,Atacama,Defensoría Penal Pública,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Orden de Compra codigo: 1879-15-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA

los tramites de   impuestos verdes, soap, permiso de circulacion, patente y otros gastos asociados, seran cancelados a la empresa Salinas y Fabres una vez que sean document",30 dias contra la recepcion conforme de la factura,2874,7034,26569,26778
1772,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4284-199-CM24,"Orden de Compra: 4284-199-CM24, CAMIONETAS TOYOTA HILUX DX 2.4 4X4MT 2024",2024-06-03,Recepcion Conforme,No,,(2041394) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,2041394,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26819160,2.0,53638320,CLP,53638320,0,0,53638320,"10191280,8","63829600,8",69.191.000-8,Municipalidad de Cunco,I MUNICIPALIDAD DE CUNCO,Pedro Aguirre Cerda Nº 600,Cunco,Araucanía,Ilustre Municipalidad de Cunco,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"Camionetas Toyota Hilux DX 2.4 4X4MT 2024, según oferta económica y técnica y Solicitud de Pedido N°058040 de fecha 27.05.2024 de Administración Municipal

Orden de Compra codigo: 4284-199-CM24 dirigida a BRUNO FRITSCH S.A.",30 dias contra la recepcion conforme de la factura,5202,129738,24507,24823
1773,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4284-200-CM24,"Orden de Compra: 4284-200-CM24, CAMIONETA KIA FRONTIER P/UP LX 2.5L AV AB MT 2024",2024-06-03,Recepcion Conforme,No,,(2043179) CAMIONETA KIA FRONTIER P/UP LX 2.5L AV AB MT 2024 REGIÓN IX,2043179,CAMIONETA KIA FRONTIER P/UP LX 2.5L AV AB MT 2024 REGIÓN IX,Automóviles,CAMIONETA,KIA,FRONTIER P/UP LX 2.5L AV AB MT 2024,21404118,1.0,21404118,CLP,21404118,0,0,21404118,"4066782,42","25470900,42",69.191.000-8,Municipalidad de Cunco,I MUNICIPALIDAD DE CUNCO,Pedro Aguirre Cerda Nº 600,Cunco,Araucanía,Ilustre Municipalidad de Cunco,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Camioneta Kia Frontier P/UP LX 2.5L AV AB MT 2024, según oferta económica y técnica y Solicitud de Pedido N°058041 de fecha 27.05.2024 de Administración municipal

Orden de Compra código: 4284-200-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.",30 dias contra la recepcion conforme de la factura,5202,129738,32639,32414
1877,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,750998-135-CM24,SUV Nissan Kicks Sense MT 2024,2024-06-04,Recepcion Conforme,No,,(2045747) SUV NISSAN KICKS SENSE MT 2024 REGIÓN RM,2045747,SUV NISSAN KICKS SENSE MT 2024 REGIÓN RM,Automóviles,SUV,NISSAN,KICKS SENSE MT 2024,12990000,1.0,12990000,CLP,12990000,0,0,12990000,2468100,15458100,69.255.100-1,Departamento de Licitaciones,I MUNICIPALIDAD DE LO ESPEJO,Av. Central Cardenal Raúl Silva Henríquez N° 8321,Lo Espejo,Metropolitana,I. MUNICIPALIDAD DE LO ESPEJO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"Solicitud de Materiales N° 1, de fecha 30/05/2024 de la Dirección de Servicios Generales.
Resolución N° 1400/L-697/2024 de fecha 30/05/2024.
",30 dias contra la recepcion conforme de la factura,750998,86518,23711,24161
2425,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3683-57-CM24,Orden de Compra: 3683-57-CM24,2024-06-12,Recepcion Conforme,No,,(2050781) MINIBUS MAXUS G10 MINIBUS 9+1 E6 2024 REGIÓN VI,2050781,MINIBUS MAXUS G10 MINIBUS 9+1 E6 2024 REGIÓN VI,Minibuses,MINIBUS,MAXUS,G10 MINIBUS 9+1 E6 2024,22851000,1.0,22851000,CLP,22851000,0,0,22851000,4341690,27192690,69.080.800-5,Administracion y Finanzas,I MUNICIPALIDAD DE LAS CABRAS,"José Miguel Carrera 355, Las Cabras, VI Región ",Las Cabras,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Las Cabras,Municipalidades,76.005.909-9,Comercial Motores de los Andes SpA,COMERCIAL MOTORES DE LOS ANDES SPA,,,"Orden de Compra código: 3683-57-CM24 dirigida a COMERCIAL MOTORES DE LOS ANDES SPA

Decreto N° 1335 Aprueba Convenio Marco de fecha 11 de Junio de 2024.",30 dias contra la recepcion conforme de la factura,4603,116296,514925,1034741
2518,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3208-169-CM24,ADQUISICION DE VEHÍCULO ADMINISTRATIVO PARA LA G.M.IQUE.,2024-06-03,Recepcion Conforme,No,,(2047238) SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN I,2047238,SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN I,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 4WD AT PLUS  2024,21014874,1.0,21014874,CLP,21014874,0,0,21014874,"3992826,06","25007700,06",61.102.083-K,GOBERNACION MARITIMA DE IQUIQUE,GOBERNACION MARITIMA DE IQUIQUE,JORGE BARRERA 98,Iquique,Tarapacá,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,FUENTE DE FINANCIAMIENTO: LEY DE NAVEGACIÓN. ,30 dias contra la recepcion conforme de la factura,4129,111875,32636,32413
3141,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3559-39-CM24,"Adquisición de camioneta automática, BT-50 CORE 4X4; 3559-39-CM24",2024-06-07,Aceptada,No,,(2048928) CAMIONETA MAZDA BT-50 CORE 4X4 AT 2024 REGIÓN VI,2048928,CAMIONETA MAZDA BT-50 CORE 4X4 AT 2024 REGIÓN VI,Automóviles,CAMIONETA,MAZDA,BT-50 CORE 4X4 AT 2024,28983866,1.0,28983866,CLP,28983866,0,0,28983866,"5506934,54","34490800,54",69.110.800-7,SECPLAN,I MUNICIPALIDAD DE PENCAHUE,ALEJANDRO CRUZ VERGARA 891,Pencahue,Maule,I MUNICIPALIDAD DE PENCAHUE,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 3559-39-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,4479,115166,976986,184380
4177,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4388-74-CM24,SGI-Adquisición de camionetas,2024-06-10,Aceptada,Si,71698.0,(2048535) CAMIONETA GREAT WALL POER 4X4 ELITE PANT 2024 REGIÓN RM 2048535,2048535,CAMIONETA GREAT WALL POER 4X4 ELITE PANT 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,POER 4X4 ELITE PANT 2024,18850800,7.0,131955600,CLP,131955600,0,0,131955600,25071564,157027164,60.511.000-2,Serv. de Gobierno Interior - Nivel Central,Servicio de Gobierno Interior,Teatinos 92 piso 6,Santiago,Metropolitana,SUBSECRETARIA DEL INTERIOR,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Adquisición de 7 camionetas similar o superior a Great Wall Poer 4x4 Elite Pant 2024, incluye documentación de los vehículos. Lugar de entrega en bodegas del proveedor, fecha a convenir.

Coordinar entrega con Marcelo Medina al correo vehiculos@interior",30 dias contra la recepcion conforme de la factura,5304,6944,976986,184380
4659,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3138-76-CM24,ADQUISICIÓN DE VEHÍCULOS ADMINISTRATIVOS,2024-06-03,Recepcion Conforme,No,,(2056510) SUV TOYOTA COROLLA CROSS HEV SEG 1.8 HEV AT 2024 REGIÓN RM,2056510,SUV TOYOTA COROLLA CROSS HEV SEG 1.8 HEV AT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,COROLLA CROSS HEV SEG 1.8 HEV AT 2024,22509882,2.0,45019764,CLP,45019764,0,0,45019764,0,45019764,61.953.100-0,DIRECCION DE INGENIERIA DE SISTEMAS NAVALES,DIRECCION DE INGENIERIA DE SISTEMAS NAVALES,"PRAT 620, QUINTO PISO",Valparaíso,Valparaíso,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"FACTURACIÓN:
Dirección General de los Servicios de la Armada.
RUT. 61.102.003-1
DIRECCIÓN: PRAT N°620
GIRO: ARMADA
FACTURA PESOS EXENTA DE I.V.A.
PLAZO ENTREGA: 30 DÍAS HÁBILES MÁXIMO. EL 12 DE JULIO 2024.",30 dias contra la recepcion conforme de la factura,4059,111875,23711,24161
5836,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,926-126-CM24,ADQUISICIÓN DE VEHÍCULO INSTITUCIONAL ,2024-06-06,Recepcion Conforme,No,,(2046308) SUV KIA  SPORTAGE EX 2.0L 6MT GSL 2024 REGIÓN RM,2046308,SUV KIA  SPORTAGE EX 2.0L 6MT GSL 2024 REGIÓN RM,Automóviles,SUV,KIA,SPORTAGE EX 2.0L 6MT GSL 2024,18521848,1.0,18521848,CLP,18521848,0,0,18521848,"3519151,12","22040999,12",61.959.700-1,DIRECTORIO DE TRANSPORTES DE SANTIAGO - MTT,DIRECTORIO DE TRANSPORTE DE SANTIAGO,Moneda 975 cuarto piso ,Santiago,Metropolitana,Subsecretaría de Transportes,"Gob. Central, Universidades",81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,POMPEYO CARRASCO SPA,,,"La aceptación de la OC es una declaración de que al proveedor no le aplican las prohibiciones del art 4 Ley 19886; arts 8 N°2 y 10 Ley 20393; inc. 2 art 26 lt d, DL 211
ITEM PRESUPUESTARIO: 29.03",30 dias contra la recepcion conforme de la factura,1922,7007,23875,24306
6004,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-228-CM24,"ADQUISICIÓN DE 01 CAMIONETA PARA LA SECCIÓN AÉREA ARAUCANÍA, A TRAVÉS DEL FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-06-04,Recepcion Conforme,No,,(2042670) CAMIONETA SSANGYONG MUSSO GLX 2.2TD 4X4 MT 2024 REGIÓN RM,2042670,CAMIONETA SSANGYONG MUSSO GLX 2.2TD 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,SSANGYONG,MUSSO GLX 2.2TD 4X4 MT 2024,21111200,1.0,21111200,CLP,21111200,0,0,21111200,0,21111200,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Independencia,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3326-228-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,4247,113812,26569,26778
6005,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3185-91-CM24,ADQUIRIR VEHÍCULO ADMINISTRATIVO MARITGOBARI,2024-06-03,Recepcion Conforme,No,,(2047238) SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN I,2047238,SUV HYUNDAI TUCSON NX4 2.0 4WD AT PLUS  2024 REGIÓN I,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 4WD AT PLUS  2024,21014874,1.0,21014874,CLP,21014874,0,0,21014874,"3992826,06","25007700,06",61.102.001-5,GOBERNACION MARITIMA DE ARICA,GOBERNACION MARITIMA DE ARICA,MAXIMO LIRA 315,Arica,Arica y Parinacota,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"ADQUIRIR VEHÍCULO ADMINISTRATIVO PARA LA GOBERNACIÓN MARÍTIMA DE ARICA, SEGÚN LO INDICADO EN ANEXO TÉCNICO ADJUNTO",30 dias contra la recepcion conforme de la factura,4106,111875,32636,32413
6254,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3174-145-CM24,ADQUISICIÓN DE VEHÍCULO G.M. ANTOFAGASTA,2024-06-03,Recepcion Conforme,No,,(2041918) CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN II,2041918,CAMIONETA SSANGYONG MUSSO GRAND GLX 2.2TD 4X2 AT 2024 REGIÓN II,Automóviles,CAMIONETA,SSANGYONG,MUSSO GRAND GLX 2.2TD 4X2 AT 2024,21111200,1.0,21111200,CLP,21111200,0,0,21111200,4011128,25122328,61.102.045-7,GOBERNACION MARITIMA DE ANTOFAGASTA,GOBERNACION MARITIMA DE ANTOFAGASTA,AVDA. GRECIA 1946,Antofagasta,Antofagasta,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,ADQUISICIÓN DE VEHÍCULO PARA TAREAS ADMINISTRATIVAS DE LA GOBERNACIÓN MARÍTIMA DE ANTOFAGASTA,30 dias contra la recepcion conforme de la factura,4095,111875,26569,26778
